内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
过去，车企总喜欢在配置上模仿星巴克，搞什么中等，高等，超级等。为什么没有下等？因为低端车不配拥有科技。,banfo,金句语录,消极,cdfe684100a246c209b55721141e4a8c,8.0,待处理,类比讽刺 + 制造共鸣,"毒舌,共情"
但是这台车不玩这套，智能化设备，全系标配。科技平权，五年免费。,banfo,正文段落,积极,56cad57c69debb824bb19b6499b021c3,7.0,待处理,价值主张 + 制造优越感,逻辑
虽然是燃油车，但是在智能化的赛道上，不输电动化汽车。,banfo,金句语录,积极,3e5ab97ecab5149fdb4f5a5c46294672,8.0,待处理,认知颠覆 + 价值定位,逻辑
讲实话，现在车圈卷成这样，能活到现在的，都有点本事在身上。尤其是这种能让人跑到闲鱼上买号的车。,banfo,行动号召,激昂,bc830d8f859dcda104bacdd727de62e3,7.0,待处理,总结升华 + 制造稀缺,逻辑
丑和挨骂，是它的核心武器。,banfo,金句语录,激昂,32977cc45d2fedca1ec1172c76f55083,9.0,待处理,反直觉洞察,逻辑
它并不仅仅是一个鞋的品类，还是一个涂鸦画板，消费者可以买装饰品去做个人表达。,banfo,正文段落,中性,b9612932f0a277467c81c4f592aab53b,6.0,待处理,概念延伸,逻辑
它的核心竞争力，是舒服，是丑，也是洞洞本身。,banfo,正文段落,中性,c095d79629eef547b2dc28d34cbffb21,7.0,待处理,并列强调,逻辑
人人质疑它，人人理解它，人人加入它。,banfo,金句语录,激昂,b0cc68615af54a645b300b8db722cb01,9.0,待处理,递进三部曲,逻辑
一个中年老哥一夜之间失去了他的亲人，房子，资产，以及稳定的工作。,banfo,正文段落,消极,7195f0227fccbfd0e3ac07db12a17c14,7.0,待处理,极端困境构建,逻辑
他的人生彼时就像它的十几个洞洞一样，到处漏风。,banfo,正文段落,消极,8f99114db39438a767e27e7bb4454a6f,8.0,待处理,具象化比喻,逻辑
可是那又如何？,banfo,开头金句,激昂,21073e6e12bfa18501ad843b4b734d8e,7.0,待处理,转折反问,逻辑
人生如梦幻泡影，也如洞洞。,banfo,金句语录,中性,e84220ebea2968f09fd8d90f0ac0379b,8.0,待处理,禅意比喻,逻辑
活着，就是一切的答案。,banfo,金句语录,积极,4faa4bb13f1c6e5a7b79fe57cc12d398,9.0,待处理,终极结论,逻辑
你穿过洞洞鞋吗？就是那种穿上之后很爽，但在外面晒完之后让你的脚变得像斑点狗的鞋子。,banfo,开头金句,激昂,d211a098849227d31053497762953e8c,7.0,待处理,场景代入 + 幽默自嘲,逻辑
一个知名品牌的诞生，源自于一个倒霉的中年人突然破产的故事。,banfo,开头金句,消极,777ba352268df012776836554c2e9b33,7.0,待处理,故事悬念,逻辑
但人到中年，已经拥有的这些东西都是极其脆弱的。几乎是一夜之间，他就体验到了什么叫作中年崩塌。先是工作没了，然后是房子没了，紧接着老妈也去世了。老婆也跑了，跑就跑吧，还把孩子也给带走了。他只好住在朋友家的沙发上。,banfo,正文段落,消极,404d96bc8273fbe868067ad8b0b41978,8.0,待处理,先抑后扬 + 制造焦虑,焦虑
看起来和美剧一样一样的。要么说艺术来源于生活呢。,banfo,正文段落,中性,20895b52746dbf860f0955071a6b3b41,6.0,待处理,情感共鸣,"共情,煽情"
人的兴趣爱好往往会帮助自己起死回生。,banfo,金句语录,积极,ffbc841a49757416a3a43912b6c6bb98,8.0,待处理,观点提炼,逻辑
你琢磨琢磨他朋友的姓，字面意思就是海员。可能是祖上骨子里的血脉压制，这是一个天生就喜欢在海上浪的人。,banfo,正文段落,中性,71374f8becbcc4579e748dc70b7964b8,6.0,待处理,细节趣味,逻辑
最终，当这款鞋第一次出现在船展上的时候，海员以及划船爱好者们的眼睛都绿了。这鞋是真踏马丑啊。但也真的适合在海上浪。,banfo,正文段落,激昂,d3a771c9a27fd27b9c5fa6ff9f7d4aa4,8.0,待处理,反差对比,对比
200双鞋，全部卖光。真正的用脚投票，生理意义上的。,banfo,正文段落,积极,c6e76bf095d759d543584d17287a397d,7.0,待处理,双关幽默,逻辑
这个故事告诉我们，破产了没事儿，房子没了没事儿，多去交朋友，多去找个爱好。哪怕只是去泡温泉呢？也许真的会有意外收获。,banfo,正文段落,积极,75c8a5d852ac324eb69ef0a7e125edad,7.0,待处理,总结升华 + 制造希望,逻辑
一个成功的消费品，往往是做了一个没什么人做、看似很小市场但实际开拓下来又是大多数人都可以消费的产品。,banfo,金句语录,中性,e71c2770dbd0b86c9ab328a99893e1ba,9.0,待处理,观点提炼,逻辑
对于刚需群体来说，一个功能性强的东西，是很容易完成铺货的。只要有一个人穿了，很快全单位都会流行开来。,banfo,正文段落,中性,7254e1dc815f6b13c3d9324600b4b5ef,7.0,待处理,洞察规律,逻辑
医生都穿这个，人家肯定更懂啊。,banfo,正文段落,积极,8b3ef226dc8cb722f0a7539674b053c9,7.0,待处理,信任背书,逻辑
创始人最开始以为这是一个非常垂直的产品，只有一小部分人会穿，但没想到这是一个广阔的市场，所有穿耐克的人都需要拥有一双洞洞鞋。,banfo,正文段落,积极,714ed06955bfd3478e9c551df3627fda,8.0,待处理,认知颠覆,逻辑
一个品牌能够快速崛起，不但因为这是真实存在的刚需，也源自于它的款式单一。因为款式太单一，它创造了一种前所未有的分销模式。,banfo,正文段落,中性,6cbcc349b113ab456d6315aa7892f769,8.0,待处理,因果分析,逻辑
这简直就是上古时期的微商啊。,banfo,正文段落,激昂,58214617465e37b36f55322b14e9da18,6.0,待处理,类比解释,逻辑
库存压力全部品牌商担了。那些老牌鞋服品牌都懵逼了，啊这，还能这么干的吗？,banfo,正文段落,激昂,99191c46a51cf920d033a3ef7b286c53,7.0,待处理,反差幽默,对比
那几年，它基本上是每年翻10倍的增长。你没看错，就是这个数字。这个速度，就像是去验尿，结果兴奋剂里一滴尿都没有一样。,banfo,正文段落,激昂,c33eaeaa8df7ad02a3170b270a5a55d0,8.0,待处理,夸张比喻,逻辑
但这个品牌牛X的地方就在于，有两拨人免费且主动给自己带流量。,banfo,正文段落,激昂,fb1b8534857ed37c1b6560563ef17038,7.0,待处理,转折强调,逻辑
啊，洞门保佑。,banfo,正文段落,激昂,81dd67c277e86183cc22cac57dee8d06,6.0,待处理,网络梗 + 情感共鸣,"共情,煽情"
“你试图忽略它们，但它们像害虫一样蔓延开来”,banfo,金句语录,消极,58378087e5efd1635273c865948dd92a,7.0,待处理,引用攻击,逻辑
其实还是有区别的，驴蹄子比这个便宜点。,banfo,正文段落,激昂,308d16a82fba0dbc07b2668a4fbb4bf8,7.0,待处理,幽默反击,逻辑
对于一款鞋来说，真正的危机是被人说脱胶断根，质量不行，穿上脚臭。被人说丑，啊哈哈哈，你接着说。黑红，也是红。,banfo,正文段落,激昂,46f6f01e0400c7dc6b3aa41c8b8c027a,9.0,待处理,价值排序 + 逆向思维,逻辑
既然你都骂了，不能白让你骂。得把你的骂转化成销量。,banfo,正文段落,激昂,ada56966d020ccf47cc162b5b19e65e0,8.0,待处理,转化思维,逻辑
一个品牌在《名利场》上刊登广告，标语是，“丑也可以变美”。,banfo,金句语录,激昂,5ceb26def8ad2765d8cb5080d9473714,8.0,待处理,价值颠覆,逻辑
媒体需要流量，需要话题。品牌也需要。不怕别人不知道你丑，就怕别人不知道你的存在。,banfo,正文段落,中性,15829a49d1303415cf546cd128fad14a,7.0,待处理,洞察陈述,逻辑
因为太多人骂它丑了，所以一些本来没有需求的人也因此知道了这个产品，于是路过商店的时候就会看看它到底有多丑。,banfo,正文段落,消极,3807b74900230c6f378e65163fe4fab3,6.0,待处理,负面营销,逻辑
觉得丑的人，也加入了为品牌制造免费流量的大军中。,banfo,正文段落,中性,28123adabba770f7fd325069281e1de5,6.0,待处理,洞察陈述,逻辑
当时甚至有一个群组是，“我不在乎它有多舒服，你穿上就像个笨蛋”。,banfo,金句语录,激昂,7e2126b588388f0604b81fffd6cd86af,7.0,待处理,情感共鸣（负面）,"共情,煽情"
产品的知名度快速打响，迅速出圈，人们分成了两种：使用它的，骂它的。,banfo,正文段落,激昂,8a24442d4c52f7020c6e516e9fc96e60,7.0,待处理,二元对立,逻辑
它不再只是一个产品品类，变成了一种独特的亚文化。就像豆腐脑吃咸的还是甜的，粽子吃肉粽还是吃甜粽一样。,banfo,正文段落,中性,1cddd5d70d21812a2271bdeefa8b1806,7.0,待处理,类比升华,逻辑
当一位总统穿着黑色袜子和洞洞鞋出现在公众面前时，很多人都看呆了。大哥，你都已经穿洞洞鞋了，你还穿个屁袜子啊。,banfo,正文段落,激昂,2e111e53c3bd79eb6cbc63a8ccf6f4dd,8.0,待处理,反差幽默,对比
自此以后，世界上分成了三种人：穿它的、骂它的、以及那位总统。,banfo,正文段落,激昂,aa90fc337dcf16e219abf75999dce91f,8.0,待处理,幽默升华,逻辑
商业江湖不是打打杀杀，而是人情世故。,banfo,金句语录,中性,8bda545ce741957913f50320368f3181,9.0,待处理,金句总结,逻辑
在媒体、名人以及总统的加持下，它的名气不断飙升。成为了行业顶流，持续被调侃的对象，以及快速判别对方是不是朋友的工具。,banfo,正文段落,积极,59c674d8cb2a655f5c4f670916847c28,7.0,待处理,多重定义,逻辑
这个世界上没有完美的消费品。哪怕是强悍如可口可乐，成瘾性强，消费频次高，没有季节性限制，且几乎没有竞争对手，仍然遇到了很多次危机。,banfo,正文段落,中性,f94d884b029b4cdcbb5f3ada98e1d5c5,7.0,待处理,先扬后抑,逻辑
坦白来说，我个人体验是，在室内不如拖鞋舒服，在室外又不如其他鞋便捷。,banfo,正文段落,消极,db898f239354594c35e81a60d60750f1,5.0,待处理,个人体验,逻辑
它真正的刚需场景，其实还是频繁碰水的场合。,banfo,正文段落,中性,773fe8dc4cd77ce1d16f512e03793a8e,6.0,待处理,洞察陈述,逻辑
因为审美上的分歧，很多人即使想用，也会因为担心朋友嫌弃，而不去买。,banfo,正文段落,消极,25f670f479b6fd85388edb1dc10b0dc6,6.0,待处理,社会压力,逻辑
因为质量过于好，很多人也没有必要换新的。成年人有一个就够了，没有必要再多买一个。,banfo,正文段落,消极,30d0bc651db25f767df57591a431faa5,6.0,待处理,优点变缺点,逻辑
在便宜货面前，全人类都很诚实。,banfo,金句语录,中性,427dd37327a3e10bb7c396be0684be6b,8.0,待处理,洞察金句,逻辑
过去这个策略帮助自己快速扩张，在下行的时候这个策略就会快速消耗自己的现金。,banfo,正文段落,消极,e2ce8858a5efc12bbce795c836276101,6.0,待处理,双刃剑效应,逻辑
到了人厌狗嫌的地步。,banfo,正文段落,激昂,860f59695b5856ee8ae1e3cb7f497bf9,7.0,待处理,夸张比喻,逻辑
如果当时有散户抄底，现在收益是135倍，平均年化967%。,banfo,正文段落,激昂,cf253dbd385c88c59e8593b4d214cad0,7.0,待处理,数据震撼,数据流
那些老牌品牌这时候大概是幸灾乐祸的，给你之前能的，到最后还不得跟我们一样。,banfo,正文段落,消极,c99659c4371b679b9fe042325e99a1bd,6.0,待处理,心理描写,逻辑
美国成熟的PE基金擅长干的事情，就是减少员工、关店、关厂。,banfo,正文段落,中性,f513fee0f7182fd21313eb82633eb940,6.0,待处理,模式总结,逻辑
这套组合拳下来，他们确实是没有白忙活。浮亏了一半。,banfo,正文段落,激昂,bece7965964f3e30559a0cbe83597db3,7.0,待处理,反讽幽默,逻辑
线上流量虽然贵，但线上会沉淀更多的数据，能做更精准的生产预测。,banfo,正文段落,中性,7905d01d03dfedd9d4beb27374ecaf34,6.0,待处理,利弊分析,逻辑
而且都已经2017年了，大家都已经活在网上了，它本来就有先天的流量，本来就是一个充满争议的物种，甚至都不用怎么花钱。丑鞋一摆，流量自来。,banfo,正文段落,积极,7da4943d9efb63086294f76fb6e21332,7.0,待处理,时代背景 + 先天优势,逻辑
越来越多的年轻人把它当成一个涂鸦板，用配件去做个人表达。这哪是配件啊，分明就是可随时替换的纹身。,banfo,正文段落,积极,c30c92eee37f876d2fd291badddc3796,8.0,待处理,类比升华,逻辑
过去的丑，就会成为现在的潮。,banfo,金句语录,积极,92d438366633db2c7a40b5b6ef088f2c,9.0,待处理,金句总结,逻辑
大家对现有的千篇一律的设计会有审美疲劳，反而会对这种经典的、复古的东西突然产生兴趣，觉得好好看啊。,banfo,正文段落,积极,55b42f7ad268c5e965fcceb72cb64cc7,7.0,待处理,审美循环,逻辑
过去穿它的名人虽然多，但都是和“潮”完全不沾边的直男硬汉，现在穿这个的都是最潮的说唱明星。谁再敢说一句它土？,banfo,正文段落,激昂,41bc2d6d5bdd46b86dedf79de731b195,7.0,待处理,对比反问,对比
一切都可联名。,banfo,正文段落,中性,4d40bab83d94eb9fb92fc876b5b76a57,6.0,待处理,策略口号,逻辑
过去三年，越来越多的人开始习惯远程办公和在家办公了，开始明白它不仅仅潮，而且确实实用。,banfo,正文段落,积极,2c4b232ebdf2048d5bfcd05bcc2c2085,6.0,待处理,时代需求,逻辑
20年了，它已经从一款纯实用主义的装备，成为一种兼具时尚和实用的产品。,banfo,正文段落,积极,3a69c4f74ef5799cc739eb358ebc856b,7.0,待处理,价值升华,逻辑
