内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
能花钱解决的问题，都不是问题。直接就是线上奶牛，赛博提款机。,banfo,正文段落,激昂,05f8aaceca33b18fa002e56ec054679b,9.0,待处理,金句 + 比喻,逻辑
这时候，你要支持，除了买游戏还能去哪？去那里。充钱，让它出DLC，出续作，出宇宙。,banfo,正文段落,激昂,db65b4fe37f8806499f94bc7fb39e4fd,7.0,待处理,引导行动 + 描绘蓝图,逻辑
就这么来一波，从鄙视链洼地原地飞升成道德上帝。,banfo,正文段落,激昂,596b2e62f2eb57baf6cf75e2d0d27bbf,9.0,待处理,夸张比喻 + 身份逆转,逻辑
往后每一个国产3A，每一个国产单机游戏都可以联名。,banfo,正文段落,积极,65b9791c3a577bb7361fd2b3efaf1664,6.0,待处理,扩展愿景,逻辑
这要这一波做成了，就是单机游戏圈流量+现金的双重保障。从根源上解决3A游戏不够赚钱的问题。毕竟没啥比得过皮肤更赚钱的。,banfo,正文段落,激昂,36bc35bfa056e31bf8b0989ea2b3c980,8.0,待处理,总结价值 + 强调优势,逻辑
而且你看，对各方都没有伤害，大家完全是多赢。联名，刻不容缓。,banfo,行动号召,激昂,97142f49e25a5ea39a3341ac936f61b8,7.0,待处理,总结呼吁 + 紧迫感,逻辑
微信步数藏了多少人情世故,banfo,开头金句,激昂,fbe1046168f5f56e6ae748bda1e27635,8.0,待处理,悬念设问,逻辑
还记得关掉微信运动的那天，我和我妈说今天要跑步健身，但因为太懒就在家打游戏了。我寻思着距离这么远，她也逮不住我。但她晚上跟我说我骗她，因为她有看微信步数的习惯，我的步数一点没变，一看就是又在家躺了一天。,banfo,正文段落,激昂,62c85728aa3b41a6818c6f5f04ea4217,7.0,待处理,故事反差 + 制造共鸣,"共情,对比"
就是在这一天，我才知道原来真的有人会看微信运动。并且，微信运动能有这么大信息量。,banfo,正文段落,激昂,406750331dffe0950926c5e08625b73f,6.0,待处理,认知颠覆,逻辑
你以为当代互联网冲浪者最大的隐私是上网浏览记录和各种聊天记录，但跟微信运动上的信息一比，都是小儿科。,banfo,金句语录,激昂,06201a9fc229c161355664db71657ee4,8.0,待处理,对比反差,对比
它不仅会显示你今天有没有出门，走了多少步，还会显示你戴着什么手表，是做了瑜伽还是跑了步，是骑了车还是做了53分钟HIIT。,banfo,正文段落,中性,ef45b3eebca33b37c9a36f1ffb30ce84,6.0,待处理,细节罗列,逻辑
还会教会你人情世故：你会发现点赞超过20个的，不是人缘好，都在当领导。,banfo,金句语录,激昂,fc904cb94e58e77a21868c3bae3a2a79,9.0,待处理,洞察总结,逻辑
我以为的亿万富豪用的是vivo手表，我以为跟我一样卷的朋友每天能有这么久的健身时间。,banfo,正文段落,激昂,14769b9090cc066090826355987b797b,7.0,待处理,认知偏差 + 幽默自嘲,逻辑
上个月还跟我分享在大厂上班通勤有多苦的朋友，他已经连续一两个月微信运动步数不足百步。显然，他有一些小秘密，没有告诉我。沉默，是最后的体面。,banfo,正文段落,消极,309450213acc93287b86cd5d61f5fe88,8.0,待处理,故事留白 + 情感共鸣,"共情,煽情"
于是我顿悟了，微信运动是当代最大的赛博摄像头。,banfo,金句语录,激昂,4a097ef36bbe0ce77e2c82ea6070f1e5,9.0,待处理,核心比喻,逻辑
有人把微信运动当成了暗恋工具和暧昧宝典：看ta走了多少步，猜ta今天去了哪里，见了谁，做了什么？是不是和其他人约会了。多走三百步，心就乱如麻。,banfo,正文段落,激昂,5427484a4908fe084a0437bc8bd19852,8.0,待处理,场景化描述 + 情感共鸣,"共情,煽情"
还有人把微信运动当成是孩子和伴侣的远程遥控器：不让这孩子买智能手表，他怎么偷偷买了呢？明明不让她出门，怎么微信步数这么多了？,banfo,正文段落,激昂,692c5ac9d92643f4844d51a1489e23a9,7.0,待处理,场景化描述,逻辑
更多的人把微信步数当成是戳破对方的神器。这才刚刚午夜十二点半，大家都在睡觉，你的步数怎么已经四千多步了呀。一个小时前你刚刚跟我说了晚安了呀。,banfo,正文段落,激昂,edb4510e457ca4f2453f0665160e5446,8.0,待处理,场景化描述 + 制造戏剧冲突,逻辑
关掉微信运动前，有熟人约我吃饭，我不是很想见也不是很想给他买单，就推说自己感冒了在家歇着呢不方便。但是晚上，当他打开微信运动，看到我两万步数排在前几的时候，他破防了。哥们儿，你这是超人吗。,banfo,正文段落,激昂,fa31dd31c83b5f8fdc8a6cd38f09705b,7.0,待处理,故事反差 + 幽默自嘲,对比
你看这老三家小黑，每天早上七点前就已经上万步数了。不是有时差，就是上夜班。要么在英国当少爷，要么在夜场当少爷。,banfo,正文段落,激昂,aa28adcf45870d327f3ea021dde77817,8.0,待处理,对比反差 + 幽默调侃,对比
你看我家二哥周六走了两万步，嫂子才走了两千，他俩今天一定吵架了。你说他俩到底为啥吵架？是上次那个原因吗？瓜子磕完了，剧情也脑补完了。,banfo,正文段落,激昂,ecab74483d243836bcae466f6aff20fc,7.0,待处理,场景化描述 + 幽默调侃,逻辑
我老家二姨也曾问我七夕那天为什么走了3万步。我就不能和老婆去迪士尼吗？！我就不能为我的爱情奉献我的双腿吗？,banfo,正文段落,激昂,6f75dbe019f2782c5a7b7e6743eef2aa,7.0,待处理,故事反差 + 幽默反问,对比
就这些小小的猜测，很可能让我已经在亲戚圈里身败名裂了。本来我都已经远离家乡了，远离亲戚了。没想到，他们在老家还能远程嗑瓜子。,banfo,正文段落,激昂,71283101629b39baec955afd4e7b8753,7.0,待处理,夸张表达 + 情感共鸣,"共情,煽情"
微信运动是八卦养料。是赛博瓜子。,banfo,金句语录,激昂,8c669888c8dbde4ab356c7ca5615a275,8.0,待处理,核心比喻,逻辑
步数少了也要问，步数多了也要管。你少走一步，爸妈都觉得你今天一定是遇到了天塌下来的事。有没有一种可能，我只是今天换了一条路走去地铁站。,banfo,正文段落,激昂,88030b981678c5a7017ec4819b380eda,7.0,待处理,夸张表达 + 幽默反问,逻辑
蚂蚁庄园小鸡没人喂了可能是你不想玩了，蚂蚁森林的能量没人收了可能是你觉得没意思了，只有微信运动才能证明你确实还活蹦乱跳的。,banfo,正文段落,激昂,3cbfc1d71a5c6d7bc8bff1dd260a174d,8.0,待处理,对比反差 + 洞察总结,对比
要么你是一个勤奋的销售和外勤，给老板展示一下你多能拼。虽然没有拿下单子，但真的挺能跑的。,banfo,正文段落,激昂,63d3543942938168f1a47fcb2700a38f,7.0,待处理,洞察总结 + 幽默自嘲,逻辑
它已经和摄像头、人脸识别一起重塑了悬疑小说。微信运动暴露了每个人所有的隐私，悬疑小说的魅力就在于每个人的“不在场证明”，你不知道这些人到底干嘛去了，去听他们狡辩，去发觉新的破绽，才是悬疑小说的魅力。,banfo,正文段落,激昂,b06da82aaa19d112f094e693f1d80d45,8.0,待处理,跨界联想 + 观点阐述,逻辑
所有的当代悬疑小说的破案方法变成了：摄像头拍到了你，人脸识别也认出了你，然后你微信运动也作为辅助证据实锤了，哥们儿，别扛了，招吧。,banfo,正文段落,激昂,cfad2dab6852c9a2b0f496b5219dcb47,8.0,待处理,场景化描述 + 幽默调侃,逻辑
你很难想象一个警察不去问一个嫌疑人：你说你那天没出门，那微信运动这7890步是你家泰迪还是招财猫走的啊。,banfo,正文段落,激昂,354d02fd7c5e2aa1d79e3d0dc398314c,8.0,待处理,场景化描述 + 幽默反问,逻辑
赛博摄像头，是这样的。,banfo,金句语录,激昂,9ceb53d4b4bcccd5180f0bd655fa5d62,7.0,待处理,总结收尾,逻辑
多少人因为塑料袋选择了山姆极速达？,banfo,开头金句,激昂,53ceddcbb99dbef9834e7127a57626bc,8.0,待处理,制造悬念+引发共鸣,共情
我最近听过最离谱又合理的一句话是我老婆说的。她突然跟我说，家里没有厨房垃圾袋了，叫个山姆极速达吧，别点垃圾袋。,banfo,正文段落,激昂,fb76e8c7b54bb0e56a78cac20b47ca5e,7.0,待处理,生活场景+反差幽默,对比
讲真，这句话给我cpu干烧了。是点垃圾袋，还是不点垃圾袋啊。,banfo,正文段落,激昂,59ef84f8ab05aa1e11bddf92d21314b6,7.0,待处理,夸张比喻+制造困惑,逻辑
几秒以后，我终于懂了她的意思：点山姆极速达，山姆会免费送塑料袋。那个塑料包装袋，就是最适合的厨房垃圾袋。,banfo,正文段落,中性,ec6c514ff7379cf4fadf317eec94af12,6.0,待处理,揭示谜底+价值主张,逻辑
厨房垃圾袋真的是厨房里的扁桃体：只有破了，才知道它的存在感有多强。,banfo,金句语录,激昂,5f7899d53937e5a39f4993ee5171e3cd,9.0,待处理,精妙比喻+生活洞察,逻辑
而山姆的袋子，主打的就是一个结实，结实，还是结实。,banfo,正文段落,积极,951eaaf44bace3bfbb2fc9d02d3aa762,7.0,待处理,重复强调+核心卖点,逻辑
骂山姆塑料袋给太多不环保的，有。骂山姆塑料袋强买强卖的，有。但是没有一个人说山姆塑料袋不耐操的。,banfo,正文段落,激昂,bd7e04da57fa7576006dae5e69d9a83e,8.0,待处理,欲扬先抑+对比突出,对比
如果塑料袋也有分级的话，那山姆塑料袋属于塑料袋里的爱马仕。,banfo,金句语录,激昂,3e175eded4197be86e43f7fad64cc320,9.0,待处理,夸张类比+价值提升,逻辑
老一辈会把大大小小的塑料袋攒着，妈妈辈会把五颜六色的塑料袋装满了抽屉和柜子，只有山姆塑料袋是压箱底的。总是万不得已才会真正出场充当垃圾袋。,banfo,正文段落,中性,cbc8dd2eb01392a66b17f594255a3277,7.0,待处理,代际对比+场景刻画,对比
别的塑料袋装一半就舍得扔掉，但山姆塑料袋当垃圾袋的时候，总是被塞得满满当当才会被扔掉。,banfo,正文段落,中性,f57ac1569688cfa37d017e86fea16454,6.0,待处理,对比突出+物尽其用,对比
山姆超市里什么商品最划算？有啥东西在别的地儿买不着？不是麻薯，不是枣糕，不是小青柠，不是芥末味夏威夷果。而是山姆自己的塑料包装袋，注意，得是塑料配送袋。不是要你花钱买的。,banfo,正文段落,激昂,8a9ceac280fb15dd43fa8bf382f51ebe,8.0,待处理,排比否定+意外转折,逻辑
这就像每次买菜，摊主都会免费送一把小葱和韭菜。因为买菜钱能覆盖得住。长期这么大方，一定是建立在你让它赚到钱的基础上。,banfo,正文段落,中性,c3a140427b823b7c7f15d82272d3683d,7.0,待处理,生活类比+商业本质,逻辑
一个合格的山姆塑料袋，往往是一个超级Coser：可以扮演多种角色。,banfo,金句语录,激昂,274db7f81ba01ded259d7ba6e2db944d,8.0,待处理,拟人化+功能延展,逻辑
它的一生很辛苦，装是它的宿命。装完湿衣服装湿垃圾。只要坚强，耐折腾，就会被一直折腾。,banfo,金句语录,消极,327df225a9b978bebba46e2578047afb,8.0,待处理,拟人升华+情感投射,煽情
哎，明明是说塑料袋。怎么好像在说我自己呢。,banfo,正文段落,消极,64c111f7c1a708f605e5f0922186b23f,7.0,待处理,情感共鸣+自我投射,"共情,煽情"
不行，还得下一单。,banfo,行动号召,激昂,5f7cc6cce71c4a8d6f7a57150c469b89,6.0,待处理,幽默收尾+行动号召,逻辑
